69.0005E+0	101.0033E+0	71.5734E+0	3.2831E+0	-21.8006E+0	41.1085E-6
69.1780E+0	102.1867E+0	71.5734E+0	3.2831E+0	-21.8006E+0	41.1085E-6
69.3220E+0	103.1467E+0	71.7446E+0	3.1924E+0	-22.4736E+0	40.8336E-6
69.4775E+0	104.1833E+0	71.8151E+0	3.1219E+0	-23.0036E+0	40.2068E-6
69.6260E+0	105.1733E+0	71.9057E+0	3.1320E+0	-22.9585E+0	40.8164E-6
69.7760E+0	106.1733E+0	71.8453E+0	3.1622E+0	-22.7201E+0	40.8358E-6
69.9285E+0	107.1900E+0	71.9057E+0	3.1420E+0	-22.8850E+0	41.3292E-6
70.0765E+0	108.1767E+0	72.2180E+0	3.1622E+0	-22.8380E+0	40.6306E-6
70.2260E+0	109.1733E+0	72.2180E+0	3.1622E+0	-22.8380E+0	40.6306E-6
70.3770E+0	110.1800E+0	72.4999E+0	3.1018E+0	-23.3737E+0	40.6568E-6
70.5265E+0	111.1767E+0	72.7416E+0	3.0816E+0	-23.6049E+0	40.9298E-6
70.6740E+0	112.1600E+0	73.0740E+0	3.0615E+0	-23.8688E+0	40.9906E-6
70.8270E+0	113.1800E+0	73.2049E+0	3.0615E+0	-23.9115E+0	41.2673E-6
70.9765E+0	114.1767E+0	73.2854E+0	3.0917E+0	-23.7039E+0	40.5602E-6
71.1255E+0	115.1700E+0	73.3156E+0	3.0111E+0	-24.3481E+0	40.3838E-6
71.2785E+0	116.1900E+0	73.0236E+0	3.0514E+0	-23.9310E+0	40.3373E-6
71.4255E+0	117.1700E+0	72.6107E+0	3.1420E+0	-23.1093E+0	40.4715E-6
71.5760E+0	118.1733E+0	72.6107E+0	3.1420E+0	-23.1093E+0	40.4715E-6
71.7265E+0	119.1767E+0	71.9561E+0	3.2529E+0	-22.1207E+0	40.8883E-6
71.8765E+0	120.1767E+0	71.3418E+0	3.2327E+0	-22.0685E+0	40.8445E-6
