69.0005E+0	101.0033E+0	96.5994E+0	6.9589E+0	-13.8814E+0	41.6209E-6
69.1760E+0	102.1733E+0	96.6901E+0	6.9085E+0	-13.9957E+0	42.0107E-6
69.3215E+0	103.1433E+0	96.7606E+0	6.7978E+0	-14.2341E+0	41.8317E-6
69.4775E+0	104.1833E+0	96.5994E+0	6.9186E+0	-13.9622E+0	41.8815E-6
69.6255E+0	105.1700E+0	96.4483E+0	7.0596E+0	-13.6620E+0	41.8829E-6
69.7750E+0	106.1667E+0	96.1765E+0	7.0596E+0	-13.6235E+0	42.3216E-6
69.9275E+0	107.1833E+0	96.1765E+0	7.0697E+0	-13.6041E+0	41.9445E-6
70.0785E+0	108.1900E+0	96.0355E+0	6.9790E+0	-13.7606E+0	42.7998E-6
70.2270E+0	109.1800E+0	96.0355E+0	6.9790E+0	-13.7606E+0	42.7998E-6
70.3755E+0	110.1700E+0	96.1563E+0	6.9589E+0	-13.8177E+0	42.1090E-6
70.5270E+0	111.1800E+0	96.3678E+0	6.9589E+0	-13.8481E+0	41.9204E-6
70.6730E+0	112.1533E+0	96.4383E+0	6.9992E+0	-13.7785E+0	41.1597E-6
70.8265E+0	113.1767E+0	96.6901E+0	6.9790E+0	-13.8544E+0	41.9925E-6
70.9755E+0	114.1700E+0	96.7002E+0	7.0294E+0	-13.7566E+0	42.1904E-6
71.1275E+0	115.1833E+0	96.7706E+0	6.8381E+0	-14.1518E+0	41.4408E-6
71.2775E+0	116.1833E+0	96.5390E+0	7.0294E+0	-13.7336E+0	41.5541E-6
71.4275E+0	117.1833E+0	96.1160E+0	6.8783E+0	-13.9737E+0	42.5105E-6
71.5765E+0	118.1767E+0	96.1160E+0	6.8783E+0	-13.9737E+0	42.5105E-6
71.7245E+0	119.1633E+0	95.6628E+0	7.0193E+0	-13.6285E+0	42.5535E-6
71.8755E+0	120.1700E+0	95.3103E+0	6.8985E+0	-13.8161E+0	42.3956E-6
72.0230E+0	121.1533E+0	94.2831E+0	6.9186E+0	-13.6274E+0	41.0286E-6
72.1760E+0	122.1733E+0	93.3969E+0	6.9589E+0	-13.4212E+0	41.1608E-6
72.3240E+0	123.1600E+0	92.5308E+0	6.9690E+0	-13.2775E+0	40.1837E-6
72.4785E+0	124.1900E+0	91.5338E+0	7.1402E+0	-12.8195E+0	41.1245E-6
72.6270E+0	125.1800E+0	90.2548E+0	6.8280E+0	-13.2184E+0	41.5952E-6
72.7725E+0	126.1500E+0	89.2074E+0	6.9992E+0	-12.7454E+0	41.1132E-6
72.9235E+0	127.1567E+0	88.1701E+0	7.0495E+0	-12.5072E+0	41.4723E-6
73.0740E+0	128.1600E+0	86.9918E+0	7.0596E+0	-12.3225E+0	42.6237E-6
73.2265E+0	129.1767E+0	86.9918E+0	7.0596E+0	-12.3225E+0	42.6237E-6
73.3760E+0	130.1733E+0	85.6524E+0	6.8582E+0	-12.4890E+0	42.3737E-6
73.5270E+0	131.1800E+0	84.3835E+0	6.9891E+0	-12.0736E+0	41.3971E-6
73.6765E+0	132.1767E+0	83.5073E+0	7.0395E+0	-11.8627E+0	39.6440E-6
73.8285E+0	133.1900E+0	82.5506E+0	6.8783E+0	-12.0015E+0	39.3362E-6
73.9750E+0	134.1667E+0	80.8990E+0	6.9690E+0	-11.6085E+0	40.6136E-6
74.1260E+0	135.1733E+0	80.0631E+0	7.0294E+0	-11.3898E+0	40.3483E-6
74.2770E+0	136.1800E+0	79.0963E+0	6.9287E+0	-11.4158E+0	41.1073E-6
74.4230E+0	137.1533E+0	78.8143E+0	6.9690E+0	-11.3093E+0	40.4332E-6
74.5740E+0	138.1600E+0	78.5424E+0	6.8884E+0	-11.4021E+0	41.0283E-6
74.7260E+0	139.1733E+0	78.5424E+0	6.8884E+0	-11.4021E+0	41.0283E-6
74.8750E+0	140.1667E+0	78.3913E+0	6.8481E+0	-11.4471E+0	40.4224E-6
75.0240E+0	141.1600E+0	78.1597E+0	6.8884E+0	-11.3466E+0	40.2067E-6
75.1780E+0	142.1867E+0	78.1295E+0	6.8280E+0	-11.4425E+0	41.4029E-6
75.3260E+0	143.1733E+0	78.0993E+0	6.9790E+0	-11.1906E+0	40.7530E-6
75.4770E+0	144.1800E+0	78.0389E+0	6.9488E+0	-11.2305E+0	41.1322E-6
75.6245E+0	145.1633E+0	77.9784E+0	6.9287E+0	-11.2544E+0	41.6071E-6
75.7755E+0	146.1700E+0	77.9784E+0	6.9287E+0	-11.2544E+0	41.6071E-6
