time delay,stg_pos,V_in,V_out,ratio,DVD
101.0,69.0005,113.08599999999998,-1.02222245,113.520695,4.1366569999999996e-05
102.0,69.17505,112.9701,-1.0020734,114.96009999999998,4.146315e-05
103.0,69.32322500000001,112.77170000000001,-1.012142,114.72473,4.1418805e-05
104.0,69.47380000000001,112.50640000000001,-1.0131531,113.31759500000001,4.1405005e-05
105.0,69.62475,112.33654999999999,-0.99904905,116.064335,4.1136915000000004e-05
106.0,69.775225,112.2423,-1.00257815,115.30407,4.133302e-05
107.0,69.924425,112.23285000000001,-1.02473745,111.71351,4.1156580000000004e-05
108.0,70.0762,112.21365,-0.996031,115.307785,4.122872e-05
109.0,70.22545,112.31195,-1.0030903500000001,114.644675,4.10059e-05
110.0,70.37535,112.39200000000001,-0.98445775,116.52164,4.1363645e-05
111.0,70.524925,112.47355,-1.007114,114.71178,4.1281845e-05
112.0,70.675,112.54860000000001,-0.9990444,116.045225,4.1307565e-05
113.0,70.82585,112.58495,-1.0141598,113.04605999999998,4.1063405000000004e-05
114.0,70.97605,112.53995,-0.9809242499999999,119.29642000000001,4.0864785e-05
115.0,71.126525,112.5053,-0.9965441,115.929745,4.1352895e-05
116.0,71.278025,112.31649999999999,-1.0045914,114.07841,4.1134335e-05
117.0,71.42685,111.91465000000001,-1.02221845,112.34576,4.1185685e-05
118.0,71.576175,111.42474999999999,-0.9683355499999999,117.93722,4.100938e-05
119.0,71.72605,110.96195,-0.99200595,113.677965,4.1305605e-05
120.0,71.87537499999999,110.32194999999999,-0.95474525,116.82846500000001,4.1108794999999995e-05
121.0,72.0251,109.62449999999998,-1.0287504,108.17102500000001,4.1132480000000005e-05
122.0,72.175825,108.87870000000001,-1.02724385,107.48387499999998,4.120224e-05
123.0,72.326125,108.12035,-1.0498998,104.01821500000001,4.12153e-05
124.0,72.47675000000001,107.2257,-1.0665177,101.69603,4.112435e-05
125.0,72.62604999999999,106.12084999999999,-1.05544425,102.13349,4.11506e-05
126.0,72.7753,104.94175,-1.0655208,99.78282,4.1293850000000004e-05
127.0,72.92557500000001,103.81365000000001,-1.06350345,99.087375,4.1281415e-05
128.0,73.07509999999999,102.34880000000001,-1.09673845,94.46939499999999,4.11301e-05
129.0,73.225075,101.07989,-1.0776054,95.06126,4.1143135e-05
130.0,73.376375,100.18823,-1.0715629500000001,95.218715,4.1393245e-05
131.0,73.5265,99.173045,-1.0579800000000001,95.36503,4.1236925e-05
132.0,73.67735,98.221345,-1.06854695,94.014065,4.1136815e-05
133.0,73.82775000000001,97.18955,-1.1279609499999999,87.494705,4.117239e-05
134.0,73.9764,96.181475,-1.0317819,94.21081000000001,4.128052e-05
135.0,74.125925,95.321945,-1.09622935,87.918015,4.1219835000000004e-05
136.0,74.275725,94.591805,-1.0378154,92.43037,4.1475465e-05
