time delay,stg_pos,V_in,V_out,ratio,DVD
101.0,70.5005,-19.740605,-23.04388,-0.857203065,3.5310725e-05
102.0,70.671775,-19.67349,-23.12946,-0.851153635,3.5329565e-05
103.0,70.8243,-19.584515000000003,-23.08417,-0.8489680549999999,3.5333205e-05
104.0,70.97555,-19.49222,-23.08748,-0.8448093,3.5359675e-05
105.0,71.12674999999999,-19.386475,-23.094225,-0.840005575,3.535122e-05
106.0,71.277375,-19.29923,-23.14795,-0.834463395,3.5518395e-05
107.0,71.42685,-19.16997,-23.126105000000003,-0.8295162700000001,3.5414735e-05
108.0,71.5759,-19.065885,-23.075765,-0.8268344000000001,3.5514349999999997e-05
109.0,71.72592499999999,-18.840925,-23.10765,-0.815912595,3.5421170000000004e-05
110.0,71.875125,-18.800675,-23.12945,-0.813444535,3.5255460000000005e-05
111.0,72.024575,-18.651325,-23.134485,-0.806744625,3.5204035e-05
112.0,72.17557500000001,-18.619405,-23.067355,-0.807699435,3.5118535e-05
113.0,72.32485,-18.55395,-23.114335,-0.8032704900000001,3.525781e-05
114.0,72.476125,-18.382765,-23.057290000000002,-0.797805945,3.525914e-05
115.0,72.625725,-18.283725,-23.124435,-0.7911357299999999,3.5269335e-05
116.0,72.775275,-18.30055,-23.08415,-0.79337254,3.52114e-05
117.0,72.9255,-18.320675,-23.065705,-0.794825725,3.5318945e-05
118.0,73.0752,-18.26023,-23.109325000000002,-0.790624615,3.532747e-05
119.0,73.225225,-18.29714,-23.077445,-0.79335742,3.5249594999999995e-05
120.0,73.37585,-18.36765,-23.136180000000003,-0.7944434100000001,3.5422060000000005e-05
121.0,73.5266,-18.3844,-23.107660000000003,-0.796140035,3.545094e-05
122.0,73.6769,-18.46832,-23.07742,-0.8008325299999999,3.5304044999999996e-05
123.0,73.82792500000001,-18.530435,-23.126105000000003,-0.8017936349999999,3.528009e-05
124.0,73.97630000000001,-18.664715,-23.136185,-0.80727232,3.5353865e-05
125.0,74.126175,-18.718439999999998,-23.132820000000002,-0.8096959699999999,3.5385485e-05
