time delay,stg_pos,V_in,V_out,ratio,DVD
101.0,69.0005,27.09203,0.8016069399999999,-22.497529999999998,4.062867e-05
102.0,69.17455,27.112675000000003,0.794558845,-30.250250000000005,4.0863390000000005e-05
103.0,69.32277500000001,27.076420000000002,0.8011094,66.91641999999999,4.0743395e-05
104.0,69.474275,26.960105,0.80563577,-31.446154999999997,4.0722805e-05
105.0,69.62452499999999,26.9178,0.81067619,-308.93269,4.0791015e-05
106.0,69.774975,26.922334999999997,0.7945604900000001,136.85341,4.0700315e-05
107.0,69.92595,26.95657,0.7729033,-85.98404500000001,4.0875025e-05
108.0,70.075875,27.108645000000003,0.7648467099999999,128.07357,4.087578e-05
109.0,70.22465,27.25114,0.771400055,,4.1042945e-05
110.0,70.375175,27.454065000000003,0.7834914599999999,-inf,4.1091210000000005e-05
111.0,70.5249,27.62477,0.774423545,,4.111997e-05
112.0,70.6747,27.85187,0.75428604,,4.1209535e-05
113.0,70.82565,28.091045,0.7678738949999999,-249.99079999999998,4.0821585e-05
114.0,70.975575,28.318165,0.76535258,-149.72525000000002,4.079625e-05
115.0,71.126875,28.531655,0.7764335250000001,-79.56021,4.084839e-05
116.0,71.277625,28.678694999999998,0.7734150449999999,-174.41548500000002,4.0863470000000004e-05
117.0,71.42695,28.819670000000002,0.7678746249999999,27.849879999999995,4.088289e-05
118.0,71.57565,28.926425000000002,0.77290608,6.870879999999997,4.0998690000000004e-05
119.0,71.72645,29.04728,0.75376828,88.49492500000001,4.0949975e-05
120.0,71.87530000000001,29.139924999999998,0.77089495,-121.92202499999999,4.0757774999999996e-05
121.0,72.0251,29.162085,0.7713919349999999,-97.85070999999999,4.09503e-05
122.0,72.17565,29.12381,0.77291101,,4.1101615e-05
123.0,72.3256,29.044760000000004,0.785503785,-163.113625,4.103661e-05
124.0,72.4762,28.856425,0.782475875,79.158125,4.1085625e-05
125.0,72.626575,28.67969,0.76888132,-59.98327000000002,4.1009450000000004e-05
126.0,72.775625,28.410295,0.763846385,,4.096795e-05
127.0,72.9257,28.101620000000004,0.7572895799999999,155.84262,4.102787e-05
128.0,73.07502500000001,27.724470000000004,0.768363445,114.27836500000001,4.100151e-05
129.0,73.225,27.2733,0.76887342,-76.291015,4.0949035e-05
130.0,73.37615,26.934919999999998,0.76535043,-108.12418499999998,4.0880545e-05
131.0,73.52657500000001,26.444475,0.7487345449999999,15.157574999999998,4.093994e-05
132.0,73.67737500000001,25.946465,0.7527688299999999,,4.070471e-05
133.0,73.82787499999999,25.439405,0.762333385,-120.90243999999998,4.0910915e-05
134.0,73.9765,25.03253,0.766358495,-inf,4.0979835e-05
135.0,74.1261,24.562735,0.7663535899999999,120.70190500000001,4.098321e-05
136.0,74.2756,24.09495,0.7633475049999999,-142.597965,4.0988175e-05
137.0,74.424925,23.690604999999998,0.7759278000000001,,4.0953624999999995e-05
138.0,74.5754,23.30388,0.7844909299999999,-277.49833,4.0820775e-05
139.0,74.725325,22.99975,0.80212552,-124.18677499999998,4.107203e-05
140.0,74.87665,22.74293,0.797587695,,4.0868885e-05
141.0,75.027275,22.564175,0.79506479,,4.092609e-05
142.0,75.1762,22.420165,0.7900279299999999,-27.101694999999996,4.096077e-05
143.0,75.325375,22.32903,0.77089601,-35.44966,4.0599235e-05
144.0,75.47605,22.255515,0.776937065,-46.264430000000004,4.0909075e-05
145.0,75.62474999999999,22.273625000000003,0.778949055,-141.10156999999998,4.0907545e-05
146.0,75.7755,22.328505,0.773409455,-160.050595,4.0896500000000004e-05
147.0,75.925475,22.439294999999998,0.77441771,130.478515,4.093064e-05
148.0,76.0766,22.567715,0.7935583749999999,35.348,4.109306e-05
149.0,76.22755,22.749495,0.8076479649999999,117.56809999999999,4.0931380000000005e-05
150.0,76.37745,22.93882,0.78851357,-6.602635000000001,4.0991509999999996e-05
151.0,76.526,23.1644,0.77189676,3.5224950000000006,4.091931e-05
152.0,76.67580000000001,23.39401,0.79153783,-81.96660999999999,4.1048985e-05
153.0,76.82509999999999,23.64226,0.78600331,-75.420625,4.0904075e-05
154.0,76.975075,23.851245,0.786003045,66.48255499999999,4.0820249999999996e-05
155.0,77.12625,24.062725,0.805646825,-68.89487,4.1090655e-05
156.0,77.275975,24.269175,0.80111028,-87.242555,4.0979175e-05
157.0,77.4275,24.391035,0.79355177,-48.12083,4.0939375e-05
158.0,77.57742499999999,24.49476,0.7804613,-53.160595,4.085558e-05
159.0,77.72592499999999,24.558709999999998,0.78046184,-89.2459,4.0935145000000004e-05
160.0,77.876,24.568270000000002,0.7885216899999999,-85.08111,4.0904404999999994e-05
161.0,78.025625,24.497774999999997,0.7789542949999999,89.744515,4.0958365e-05
162.0,78.17519999999999,24.410665,0.7708978,-2.4937799999999966,4.083986e-05
163.0,78.325875,24.259594999999997,0.78499321,-175.74773999999996,4.0722215e-05
164.0,78.47607500000001,24.003315,0.7764322349999999,-90.279095,4.085947e-05
165.0,78.626875,23.743485,0.7673709599999999,-116.75163,4.098329e-05
166.0,78.7782,23.48518,0.76333803,7.350279999999995,4.0837385e-05
167.0,78.926625,23.119575,0.77341077,-30.518639999999998,4.0806455e-05
168.0,79.075525,22.7077,0.778452785,-48.40555,4.0764505e-05
169.0,79.225875,22.26053,0.78297231,52.991229999999995,4.0977095e-05
170.0,79.375,21.778145000000002,0.791543295,-inf,4.0788849999999995e-05
171.0,79.52455,21.318925,0.78650321,-10.916435000000002,4.096109e-05
172.0,79.675325,20.833005,0.7774444949999999,-87.90598,4.093181e-05
