time delay,stg_pos,V_in,V_out,ratio,DVD
-24.5,51.6755,-25.52969,-23.070725000000003,-1.10663,3.515482e-05
-24.0,51.75767499999999,-25.57164,-23.07745,-1.108105,3.5105435e-05
-23.5,51.841300000000004,-25.57834,-23.09757,-1.10747,3.5087855e-05
-23.0,51.902274999999996,-25.613605,-23.0959,-1.10909,3.5136564999999996e-05
-22.5,52.001324999999994,-25.606885,-23.174775,-1.105015,3.532656e-05
-22.0,52.0481,-25.60183,-23.164735,-1.10525,3.5176579999999997e-05
-21.5,52.155475,-25.616955,-23.191535,-1.10465,3.4934994999999996e-05
-21.0,52.19775,-25.598454999999998,-23.116030000000002,-1.1074199999999998,3.4952935000000005e-05
-20.5,52.3069,-25.541405,-23.13617,-1.104,3.5210964999999996e-05
-20.0,52.3471,-25.575004999999997,-23.112695,-1.1066,3.5260955000000004e-05
-19.5,52.458025,-25.63375,-23.149625,-1.107405,3.532524e-05
-19.0,52.497749999999996,-25.608575000000002,-23.139545000000002,-1.10675,3.52762e-05
-18.5,52.60735,-25.611925000000003,-23.16974,-1.10543,3.5262865e-05
-18.0,52.647275,-25.56998,-23.15466,-1.104355,3.5233815e-05
-17.5,52.756775000000005,-25.57836,-23.216739999999998,-1.10176,3.531379e-05
-17.0,52.79667500000001,-25.590075,-23.12777,-1.1065200000000002,3.519042e-05
-16.5,52.906600000000005,-25.571615,-23.10427,-1.106835,3.536909e-05
-16.0,52.94690000000001,-25.559885,-23.1412,-1.10456,3.5149455e-05
-15.5,53.0573,-25.59511,-23.144555,-1.1059350000000001,3.5048039999999997e-05
-15.0,53.09644999999999,-25.583365,-23.151265000000002,-1.105105,3.5340369999999996e-05
-14.5,53.20655000000001,-25.623675000000002,-23.152945,-1.10678,3.5298540000000004e-05
-14.0,53.247249999999994,-25.630399999999998,-23.186545000000002,-1.105475,3.5257085e-05
-13.5,53.35677499999999,-25.54142,-23.14962,-1.10337,3.5459119999999995e-05
-13.0,53.39725,-25.55988,-23.14626,-1.10435,3.534843e-05
-12.5,53.50775,-25.57161,-23.13116,-1.10556,3.5246889999999996e-05
-12.0,53.547574999999995,-25.561555,-23.191589999999998,-1.10226,3.5373045e-05
-11.5,53.65865,-25.603545000000004,-23.12272,-1.10734,3.5420985e-05
-11.0,53.697950000000006,-25.61361,-23.154625000000003,-1.106225,3.559341e-05
-10.5,53.8086,-25.658920000000002,-23.16974,-1.107495,3.5501475e-05
-10.0,53.84757499999999,-25.558215,-23.15797,-1.1037050000000002,3.5182515e-05
-9.5,53.95715,-25.613635,-23.100929999999998,-1.108845,3.529199e-05
-9.0,53.996525,-25.90566,-23.134505,-1.119795,3.5290784999999997e-05
-8.5,54.1075,-26.439395,-23.122745000000002,-1.1434799999999998,3.5325344999999995e-05
-8.0,54.14705,-26.65261,-23.124445,-1.152615,3.528936e-05
-7.5,54.256025,-26.709645000000002,-23.149605,-1.1538499999999998,3.527375e-05
-7.0,54.295275000000004,-26.92953,-23.188229999999997,-1.1614200000000001,3.5113175e-05
-6.5,54.40675,-27.19307,-23.13955,-1.17523,3.506803e-05
-6.0,54.445375,-27.52876,-23.129465,-1.190295,3.5138175e-05
-5.5,54.556026315789474,-27.77618421052632,-23.13297894736842,-1.2007473684210526,3.529761052631579e-05
