time delay,stg_pos,V_in,V_out,ratio,DVD
-24.5,51.6755,-14.634469999999999,-3.326945,-4.40835,3.6583835e-05
-24.0,51.755849999999995,-14.724100000000002,-3.3556399999999997,-4.396335,3.659103e-05
-23.5,51.8452,-14.659145,-3.38735,-4.34171,3.6437685e-05
-23.0,51.899125000000005,-14.6838,-3.3939,-4.334625,3.672562e-05
-22.5,52.005174999999994,-14.68382,-3.311325,-4.44999,3.688679e-05
-22.0,52.047225000000005,-14.67072,-3.343555,-4.401705,3.678344e-05
-21.5,52.157025,-14.62994,-3.37125,-4.357,3.6698740000000004e-05
-21.0,52.197825,-14.670214999999999,-3.3621749999999997,-4.37586,3.6605835000000004e-05
-20.5,52.306075,-14.621875,-3.3757800000000002,-4.340809999999999,3.6566784999999996e-05
-20.0,52.347474999999996,-14.583605,-3.3546349999999996,-4.35465,3.6612095e-05
-19.5,52.45725,-14.61282,-3.3929050000000003,-4.317575,3.6576375e-05
-19.0,52.498125,-14.615334999999998,-3.3636850000000003,-4.355095,3.6678839999999995e-05
-18.5,52.60585,-14.631450000000001,-3.4316699999999996,-4.271710000000001,3.652231e-05
-18.0,52.647575,-14.66519,-3.3118250000000002,-4.43919,3.661017e-05
-17.5,52.755849999999995,-14.599219999999999,-3.29974,-4.430615,3.663477e-05
-17.0,52.797175,-14.631944999999998,-3.3521050000000003,-4.373415,3.6613845e-05
-16.5,52.90667499999999,-14.604255,-3.3078000000000003,-4.42622,3.663081e-05
-16.0,52.946524999999994,-14.548355,-3.27656,-4.451285,3.6378335e-05
-15.5,53.057050000000004,-14.555420000000002,-3.332965,-4.38706,3.6520365e-05
-15.0,53.09589999999999,-14.59469,-3.3375100000000004,-4.38463,3.642126e-05
-14.5,53.206525,-14.658125000000002,-3.322395,-4.4219,3.6403505e-05
-14.0,53.24679999999999,-14.605265,-3.367225,-4.344945,3.6530135e-05
-13.5,53.3571,-14.57656,-3.274565,-4.460430000000001,3.6630465000000005e-05
-13.0,53.395849999999996,-14.58159,-3.293195,-4.4348350000000005,3.661396e-05
-12.5,53.50834210526316,-14.628178947368422,-3.376436842105263,-4.343368421052632,3.656900526315789e-05
-12.0,53.54454761904762,-14.572519047619048,-3.3584190476190474,-4.3475,3.6649623809523806e-05
-11.5,53.65873684210526,-14.597994736842105,-3.348847368421053,-4.3705,3.665793157894737e-05
-11.0,53.695452380952375,-14.54807142857143,-3.343547619047619,-4.357961904761905,3.6624771428571434e-05
-10.5,53.808975,-14.57402,-3.3511049999999996,-4.360465,3.655941e-05
-10.0,53.847375,-14.61382,-3.37879,-4.33323,3.6431925e-05
-9.5,53.9576,-14.587129999999998,-3.3465650000000005,-4.369635000000001,3.6469565e-05
-9.0,53.996399999999994,-14.634469999999999,-3.364705,-4.3625549999999995,3.646524e-05
-8.5,54.10755,-14.631960000000001,-3.4069949999999998,-4.307665,3.6463025e-05
-8.0,54.146350000000005,-14.620859999999999,-3.39642,-4.3163,3.641196e-05
-7.5,54.256724999999996,-14.615835,-3.332475,-4.39672,3.653982e-05
-7.0,54.2965,-14.59417,-3.3657000000000004,-4.347105,3.6420435e-05
-6.5,54.406825000000005,-14.601230000000001,-3.29824,-4.437225,3.6295205e-05
-6.0,54.446450000000006,-14.605265,-3.3365099999999996,-4.390135,3.6441975e-05
-5.5,54.555674999999994,-14.639,-3.4009500000000004,-4.311465,3.656522e-05
-5.0,54.596375,-14.582595000000001,-3.327435,-4.392265,3.6631530000000005e-05
-4.5,54.706725000000006,-14.62036,-3.29923,-4.444075,3.666965e-05
-4.0,54.746950000000005,-14.60979,-3.3374949999999997,-4.396459999999999,3.663074e-05
-3.5,54.857074999999995,-14.60072,-3.3148449999999996,-4.42071,3.6497005e-05
-3.0,54.897175000000004,-14.68783,-3.298725,-4.4619100000000005,3.647716e-05
-2.5,55.00715,-14.880695,-3.28967,-4.545105,3.6589555e-05
-2.0,55.047124999999994,-14.494480000000001,-3.2720350000000002,-4.456935,3.6625995000000004e-05
-1.5,55.15627500000001,-14.215504999999999,-3.3757800000000002,-4.246965,3.6586634999999995e-05
-1.0,55.196524999999994,6.073695,-3.7232100000000004,1.238979445,3.6578895e-05
-0.5,55.306825,48.527280000000005,-4.23179,11.23889,3.664825e-05
0.0,55.346325,95.21261,-4.7313,20.142065,3.6411885e-05
0.5,55.45665,109.15365,-4.853655,22.651715,3.6574245e-05
1.0,55.49585,109.08924999999999,-4.747915,23.13915,3.6605785e-05
1.5,55.606775000000006,112.9363,-4.80332,23.670645,3.6604605e-05
2.0,55.645849999999996,117.3845,-4.91007,24.07546,3.6588125e-05
2.5,55.757475,119.46475000000001,-4.911569999999999,24.492775,3.6679065e-05
3.0,55.795975,115.89224999999999,-4.868775,24.0438,3.673889e-05
3.5,55.907624999999996,109.90605000000001,-4.73431,23.409950000000002,3.6806414999999995e-05
4.0,55.946275,108.54549999999999,-4.76353,22.939295,3.6715545e-05
4.5,56.058400000000006,109.06110000000001,-4.794255,22.87339,3.6588700000000004e-05
5.0,56.095625,111.15084999999999,-4.77963,23.498615,3.6563779999999996e-05
5.5,56.209825,112.46005,-4.812375,23.498295,3.660684e-05
6.0,56.246475,109.7062,-4.785695,23.063735,3.646702e-05
6.5,56.35895000000001,107.10525,-4.753975,22.64537,3.652253e-05
7.0,56.395849999999996,106.6677,-4.754985,22.58677,3.6571070000000004e-05
7.5,56.508475,107.69945,-4.733325,22.955005,3.647919e-05
8.0,56.545775000000006,112.21675,-4.841075,23.373645,3.65497e-05
8.5,56.658550000000005,113.59745000000001,-4.895449999999999,23.38169,3.655012e-05
9.0,56.69522500000001,113.40365,-4.813384999999999,23.70248,3.6589065e-05
9.5,56.8076,111.2797,-4.864745,23.034219999999998,3.665237e-05
10.0,56.846199999999996,108.0661,-4.70462,23.130235,3.6504615e-05
10.5,56.95705,106.8445,-4.692035,22.9161,3.6499125e-05
11.0,56.996725000000005,107.46385000000001,-4.751945,22.760235,3.641971e-05
11.5,57.106624999999994,108.36410000000001,-4.77764,22.836525,3.6538785e-05
12.0,57.146550000000005,107.763,-4.790215,22.649585,3.665717e-05
12.5,57.257775,106.72515000000001,-4.74943,22.61399,3.650246e-05
13.0,57.296575,105.5921,-4.68398,22.689505,3.6326069999999996e-05
13.5,57.40805,104.4964,-4.644195,22.645185,3.6358855e-05
14.0,57.446974999999995,104.51145,-4.674415,22.493270000000003,3.636054e-05
14.5,57.5586,104.61475,-4.67644,22.572995,3.640791e-05
15.0,57.5967,104.4663,-4.67995,22.507205,3.6518715e-05
15.5,57.707475,104.0489,-4.66837,22.404985,3.6384525e-05
16.0,57.7456,103.24175,-4.713185,22.050935000000003,3.6475095e-05
16.5,57.85785,102.79400000000001,-4.7106650000000005,21.996575,3.6233335e-05
17.0,57.895675000000004,102.55730000000001,-4.680445000000001,22.05311,3.6385090000000004e-05
17.5,58.00767499999999,102.34875,-4.689005,22.00463,3.651804e-05
18.0,58.046275,102.04075,-4.6240499999999995,22.19715,3.651942e-05
18.5,58.157349999999994,102.0019,-4.657795,22.063415,3.6531025e-05
19.0,58.19625,102.2396,-4.74137,21.717255,3.638877e-05
19.5,58.3076,102.50495000000001,-4.724255,21.892145,3.6400195000000004e-05
20.0,58.34595,102.2492,-4.689515,21.953425,3.6512334999999995e-05
20.5,58.45873684210526,101.96615789473684,-4.741273684210526,21.669226315789473,3.643483157894737e-05
21.0,58.49509523809523,101.24512857142857,-4.685366666666666,21.793061904761903,3.63568e-05
21.5,58.60885,100.932485,-4.676914999999999,21.752205,3.634942e-05
22.0,58.646775000000005,101.080875,-4.657285,21.850535,3.6293595e-05
22.5,58.759275,101.371005,-4.71719,21.645075,3.6364275e-05
23.0,58.797675000000005,101.165465,-4.68901,21.731424999999998,3.6361625e-05
23.5,58.908100000000005,100.791425,-4.667879999999999,21.729675,3.669476e-05
24.0,58.946749999999994,100.33568,-4.670385,21.66209,3.6594625e-05
24.5,59.058025,99.98779499999999,-4.713175,21.42869,3.628149e-05
25.0,59.097,99.852755,-4.736845,21.234635,3.6272475e-05
25.5,59.20725,99.71938,-4.636635,21.670904999999998,3.628453e-05
26.0,59.2467,99.28984,-4.628575,21.59711,3.6426665000000006e-05
26.5,59.356925000000004,98.712285,-4.68347,21.181565,3.650126e-05
27.0,59.39684999999999,97.897055,-4.656785,21.143655000000003,3.6501520000000004e-05
27.5,59.50715,97.515365,-4.597355,21.35743,3.641638e-05
28.0,59.54645000000001,97.540035,-4.619015,21.2532,3.6416919999999995e-05
28.5,59.658125,97.443855,-4.609455,21.270595,3.633057e-05
29.0,59.696725,97.31041,-4.577235,21.402549999999998,3.640887e-05
29.5,59.8079,97.10246500000001,-4.629085,21.140555,3.659063e-05
30.0,59.846975,96.651795,-4.63463,20.98861,3.6505715e-05
30.5,59.95915,96.47556,-4.557585,21.305555000000002,3.632962e-05
31.0,59.997275,96.489645,-4.563115,21.302185,3.6253865e-05
31.5,60.107925,96.59942,-4.629085,21.005655,3.6248655e-05
