time delay,stg_pos,V_in,V_out,ratio,DVD
101.0,70.5005,-21.98476,-21.99816,-0.999432075,3.518706e-05
102.0,70.672225,-21.981375,-21.99648,-0.999330735,3.5131540000000003e-05
103.0,70.8246,-21.857194999999997,-22.01328,-0.9929251649999999,3.5042035e-05
104.0,70.97625000000001,-21.86389,-22.06864,-0.99076924,3.5195449999999995e-05
105.0,71.12627499999999,-21.72964,-22.05188,-0.9854069150000001,3.518886e-05
106.0,71.278125,-21.65574,-22.01661,-0.9836255850000001,3.5193034999999996e-05
107.0,71.42654999999999,-21.59027,-22.036794999999998,-0.979778555,3.518948e-05
108.0,71.5756,-21.543285,-21.999865,-0.9793357500000001,3.49768e-05
109.0,71.72605,-21.57016,-22.073704999999997,-0.977221645,3.52098e-05
110.0,71.87519999999999,-21.620515,-22.016635,-0.982043575,3.529395e-05
111.0,72.024525,-21.608735000000003,-22.01665,-0.9815208350000001,3.530856e-05
112.0,72.174575,-21.63225,-22.050189999999997,-0.981097765,3.5158545e-05
113.0,72.32502500000001,-21.68597,-22.095534999999998,-0.9815173249999999,3.5060575e-05
114.0,72.47625000000001,-21.77997,-22.05357,-0.9876531249999999,3.5263945e-05
115.0,72.625475,-21.830334999999998,-22.025015,-0.99124766,3.5251175e-05
116.0,72.774975,-21.969655,-22.095515,-0.99432329,3.5049669999999995e-05
117.0,72.925325,-22.087145,-22.03005,-1.00262746,3.524725e-05
118.0,73.07457500000001,-22.17275,-22.035075,-1.0063049400000001,3.4977545000000005e-05
119.0,73.2251,-22.310380000000002,-22.06198,-1.0113063150000001,3.4958625e-05
120.0,73.37629999999999,-22.498385000000003,-22.058605,-1.019965,3.509817e-05
121.0,73.52657500000001,-22.590685,-22.04854,-1.024625,3.5005785e-05
122.0,73.67675,-22.664525,-22.025045,-1.02907,3.4913844999999994e-05
123.0,73.828025,-22.740065,-22.041819999999998,-1.0317,3.4840535e-05
124.0,73.976225,-22.827370000000002,-22.006545,-1.03736,3.4961885e-05
125.0,74.12597500000001,-22.9448,-22.092165,-1.03866,3.486125e-05
126.0,74.275225,-22.966665,-22.030079999999998,-1.042555,3.502115e-05
127.0,74.425175,-22.953210000000002,-22.036794999999998,-1.04162,3.5006515e-05
128.0,74.574775,-22.956565,-22.026725,-1.042255,3.506973e-05
129.0,74.725375,-22.973375,-22.016614999999998,-1.04351,3.5062595000000005e-05
130.0,74.876075,-22.933075,-22.011595,-1.041895,3.5027375e-05
131.0,75.026675,-22.844135,-22.031754999999997,-1.03695,3.501867e-05
132.0,75.17552500000001,-22.74511,-22.026685,-1.0326650000000002,3.5130870000000004e-05
133.0,75.325375,-22.651125,-22.050199999999997,-1.0272999999999999,3.512444e-05
134.0,75.47555,-22.55037,-22.053575,-1.022563895,3.512269e-05
135.0,75.62502500000001,-22.45137,-22.028415,-1.01898769,3.5183665000000004e-05
136.0,75.774875,-22.34058,-22.045155,-1.01344344,3.5229425e-05
137.0,75.92552500000001,-22.268404999999998,-22.028385,-1.01092674,3.524881e-05
138.0,76.0757,-22.060285,-21.964605,-1.00441708,3.5147025e-05
139.0,76.2271,-21.944465,-22.058605,-0.9948471099999999,3.497173e-05
140.0,76.377475,-21.791735,-22.02837,-0.989312455,3.5196555e-05
141.0,76.525475,-21.726265,-22.050225,-0.98535278,3.5025925e-05
142.0,76.67615,-21.617150000000002,-21.994805,-0.982887005,3.492903e-05
143.0,76.82487499999999,-21.534895,-22.021665,-0.97791494,3.51129e-05
144.0,76.9749,-21.40564,-22.00488,-0.9727956649999999,3.4982305e-05
145.0,77.126125,-21.35026,-22.108945,-0.965715515,3.499455e-05
146.0,77.27664999999999,-21.346899999999998,-22.030054999999997,-0.96904375,3.4991355e-05
147.0,77.427175,-21.353625,-22.05357,-0.9683450849999999,3.5099815e-05
148.0,77.578,-21.400624999999998,-22.070339999999998,-0.9696972349999999,3.509983e-05
149.0,77.72595,-21.36704,-22.011595,-0.9707473199999999,3.5024905e-05
150.0,77.875625,-21.422410000000003,-22.04179,-0.9719752400000001,3.5038624999999995e-05
151.0,78.025375,-21.484524999999998,-22.04852,-0.974474535,3.5021955e-05
152.0,78.17495,-21.625535,-22.085465,-0.979226025,3.49684e-05
153.0,78.32575,-21.7531,-22.011575,-0.9883534749999999,3.4919189999999995e-05
154.0,78.47605,-21.850475,-22.075404999999996,-0.9898689949999999,3.5190605e-05
155.0,78.62627499999999,-21.961244999999998,-22.036785000000002,-0.99663808,3.513746e-05
156.0,78.7779,-22.077064999999997,-22.05863,-1.00085726,3.513578e-05
157.0,78.926525,-22.192884999999997,-22.082105,-1.0050446750000002,3.5139115e-05
158.0,79.07532499999999,-22.367435,-22.0821,-1.012963415,3.5119385e-05
