time delay,stg_pos,V_in,V_out,ratio,DVD
101.0,69.0005,-12.009505,10.61514,1.130875,4.1539115000000005e-05
102.0,69.174175,-12.013525,10.620675,1.130655,4.1378900000000005e-05
103.0,69.322825,-12.023595,10.61514,1.13224,4.1504575e-05
104.0,69.474425,-12.111709999999999,10.600530000000001,1.142115,4.139225e-05
105.0,69.624675,-12.159045,10.62521,1.143935,4.1530345e-05
106.0,69.775625,-12.157035,10.63075,1.1431799999999999,4.164938e-05
107.0,69.92564999999999,-12.14294,10.62922,1.142005,4.1382595e-05
108.0,70.076575,-12.07848,10.616150000000001,1.137355,4.157103e-05
109.0,70.22545,-12.002464999999999,10.632259999999999,1.1285450000000001,4.149574e-05
110.0,70.37582499999999,-11.88211,10.639315,1.116495,4.1529455e-05
111.0,70.5251,-11.74765,10.62672,1.10511,4.1483485e-05
112.0,70.6754,-11.572415,10.64032,1.08724,4.1490715e-05
113.0,70.825625,-11.38311,10.635275,1.06992,4.1642915e-05
114.0,70.97625000000001,-11.195755,10.649875,1.0508507,4.1407705e-05
115.0,71.12685,-11.024555,10.64686,1.03505396,4.119921e-05
116.0,71.27799999999999,-10.90222,10.63478,1.024765975,4.1507045000000004e-05
117.0,71.42715000000001,-10.762225,10.63528,1.0115761600000002,4.1354135e-05
118.0,71.57575,-10.65799,10.633775,1.00189073,4.1298680000000004e-05
119.0,71.725675,-10.609665,10.645355,0.996290815,4.1578984999999995e-05
120.0,71.875625,-10.62627,10.648365,0.99756746,4.1569215e-05
121.0,72.02565,-10.653465,10.651399999999999,0.99986926,4.1543625e-05
122.0,72.175675,-10.72546,10.633765,1.0082903,4.1501665e-05
123.0,72.3256,-10.869475,10.634269999999999,1.02180886,4.174771e-05
124.0,72.47655,-11.06083,10.625205,1.040596375,4.138554e-05
125.0,72.6263,-11.325695,10.60658,1.067345,4.1247865e-05
126.0,72.775175,-11.570910000000001,10.61212,1.089925,4.163943e-05
127.0,72.92580000000001,-11.88109,10.604065,1.12001,4.163763e-05
128.0,73.07505,-12.261265,10.614125,1.1547800000000001,4.157872e-05
129.0,73.225,-12.700365,10.6096,1.196655,4.1304015e-05
130.0,73.3761,-13.100174999999998,10.613634999999999,1.233895,4.1478335e-05
131.0,73.52625,-13.56848,10.61313,1.2780049999999998,4.150547e-05
132.0,73.677025,-14.067975,10.617659999999999,1.3245200000000001,4.1507725e-05
133.0,73.82795,-14.476840000000001,10.63327,1.3610849999999999,4.159984e-05
134.0,73.976325,-14.886750000000001,10.619164999999999,1.40154,4.144828e-05
